# 20260106T1117
# N=140
# group hprc: N=106
# group hgsvc: N=28
# group ceph: N=6
sample	sample_sex	sample_group	input_path	nucflag_hifi	nucflag_ont	flagger_hifi	flagger_ont	kmer_errors	centromere
NA12877	male	ceph	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/ceph/chrY_assemblies/NA12877_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA12877/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12877.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA12877/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA12877.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA12877_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA12877_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA12877_only.bed	NA12877_chrY:10093337-10452049
NA12882	male	ceph	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/ceph/chrY_assemblies/NA12882_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA12882/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12882.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA12882/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA12882.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA12882_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA12882_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA12882_only.bed	NA12882_chrY:10213529-10560667
NA12886	male	ceph	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/ceph/chrY_assemblies/NA12886_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA12886/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA12886.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA12886/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA12886.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA12886_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA12886_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA12886_only.bed	NA12886_chrY:10213566-10572278
NA18522	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18522_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18522/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18522.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18522/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18522.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18522_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18522_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18522_only.bed	NA18522_chrY:10429970-11609948
NA18534	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA18534_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18534/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18534.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18534/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18534.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18534_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18534_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18534_only.bed	NA18534_chrY:10275190-11154801
NA18608	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18608_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18608/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18608.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18608/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18608.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18608_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18608_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18608_only.bed	NA18608_chrY:10365282-11255001
NA18612	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18612_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18612/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18612.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18612/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18612.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18612_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18612_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18612_only.bed	NA18612_chrY:10244608-11248513
NA18620	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18620_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18620/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18620.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18620/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18620.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18620_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18620_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18620_only.bed	NA18620_chrY:10313872-11206510
NA18747	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18747_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18747/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18747.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18747/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18747.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18747_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18747_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18747_only.bed	NA18747_chrY:10167578-11106800
NA18879	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18879_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18879/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18879.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18879/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18879.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18879_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18879_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18879_only.bed	NA18879_chrY:10398421-11027462
NA18952	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18952_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18952/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18952.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18952/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18952.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18952_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18952_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18952_only.bed	NA18952_chrY:10495301-10616111
NA18971	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18971_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18971/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18971.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18971/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18971.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18971_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18971_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18971_only.bed	NA18971_chrY:10374014-12116138
NA18974	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18974_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18974/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18974.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18974/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18974.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18974_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18974_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18974_only.bed	NA18974_chrY:10322743-11490132
NA18983	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA18983_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18983/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18983.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18983/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18983.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18983_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18983_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18983_only.bed	NA18983_chrY:10252297-10714765
NA18989	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA18989_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA18989/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA18989.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA18989/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA18989.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA18989_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA18989_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA18989_only.bed	NA18989_chrY:10315490-11266607
NA19043	male	hprc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hprc/chrY_assemblies/NA19043_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19043/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19043.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19043/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19043.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19043_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19043_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19043_only.bed	NA19043_chrY:10434776-10598299
NA19239	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19239_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19239/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19239.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19239/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19239.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19239_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19239_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19239_only.bed	NA19239_chrY:10186628-11016464
NA19317	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19317_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19317/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19317.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19317/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19317.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19317_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19317_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19317_only.bed	NA19317_chrY:10275359-11282650
NA19331	male	hgsvc	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/asm-annot/hgsvc/chrY_assemblies/NA19331_chrY.fa.gz	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20250922_nucflag_v034/NA19331/hprc_chry/assembly_qc/nucflag/v0.3.4_hifi/NA19331.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/upenn/keith-oshima/20251203_nucflag_v100/NA19331/hprc_chry/assembly_qc/nucflag/v1.0.0_ont/NA19331.nucflag.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/hifi_v2/whole_genome/NA19331_flagger_prediction.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/ucsc/prajna-hebbar/flagger/ont_v1/whole_genome/NA19331_flagger_prediction_ont.bed	/gpfs/project/projects/medbioinf/data/00_RESTRUCTURE/shares/globus/outgoing/hgsvc/sig_chry/v2/external-incoming/nhgri/arang-rhie/merqury_qv/error_kmer_bed/NA19331_only.bed	NA19331_chrY:10382353-11366829
